idx_pk,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
433,1,4,0,13,12,4,8,5,4,0,0,0,1,39,1
434,1,4,1,0,10,0,3,3,1,1,0,3,1,30,0
435,1,4,3,15,14,4,10,0,4,1,0,0,2,39,1
436,1,2,4,9,9,0,5,1,2,1,3,0,2,39,0
437,1,2,1,0,10,0,11,1,4,0,0,0,1,39,0
438,0,4,0,0,10,4,1,0,4,1,0,0,1,39,0
439,2,2,4,0,10,4,1,5,4,0,0,0,1,39,0
440,1,4,4,14,13,0,10,1,4,1,0,0,1,39,0
441,2,4,0,9,9,2,1,1,4,0,0,0,1,39,0
442,0,1,2,9,9,0,2,3,4,1,0,0,1,39,0
443,2,4,1,0,10,4,10,0,4,1,0,0,1,39,1
444,1,4,4,6,5,0,3,2,4,1,0,0,1,26,0
445,0,4,4,0,10,0,12,1,4,1,0,0,1,39,0
446,2,4,4,9,9,1,4,4,2,0,0,0,1,39,0
447,3,4,0,9,9,4,3,0,0,1,0,0,1,39,0
448,0,4,1,9,9,4,7,0,4,1,0,0,1,39,0
449,0,0,3,3,7,0,0,3,4,0,0,0,0,39,0
450,0,4,3,9,9,0,7,3,2,0,0,0,1,39,0
451,2,5,3,0,10,4,3,0,4,1,0,0,2,39,1
452,4,4,3,9,9,4,3,0,4,1,0,0,1,39,1
453,2,4,3,13,12,4,4,0,2,1,0,0,1,0,1
454,2,6,3,9,9,4,12,5,4,0,0,0,1,39,1
455,2,4,0,10,11,4,7,0,1,1,0,0,1,39,1
456,1,4,2,9,9,4,4,5,4,0,0,0,1,39,0
457,2,4,4,0,10,4,14,0,2,1,0,0,2,39,0
458,0,4,0,9,9,4,14,0,4,1,0,0,2,39,0
459,1,0,1,0,10,4,0,0,4,1,0,0,1,39,0
460,2,4,1,13,12,0,5,3,4,1,0,0,1,39,0
461,3,2,4,9,9,4,14,0,2,1,0,0,1,39,0
462,1,4,1,14,13,4,10,0,4,1,0,0,2,39,0
463,3,4,2,5,2,5,3,4,4,1,0,0,1,39,0
464,0,4,2,14,13,0,13,1,4,0,0,0,0,39,0
465,2,4,1,9,9,4,1,5,4,0,0,0,2,39,0
466,3,4,0,9,9,2,14,4,4,1,0,0,1,39,0
467,2,4,0,0,10,4,14,0,4,1,0,0,1,39,0
468,3,4,2,15,14,4,4,0,4,1,0,3,2,39,1
469,1,4,1,14,13,4,13,5,4,0,0,0,0,39,1
470,4,4,3,0,10,0,10,4,4,1,0,0,1,39,1
471,0,0,1,0,10,0,0,3,4,1,0,0,1,39,0
472,1,4,4,9,9,0,3,1,4,1,0,0,1,39,0
473,1,4,4,9,9,0,14,1,4,1,0,0,2,39,0
474,5,4,0,10,11,2,8,1,4,0,0,0,1,39,0
475,3,4,4,14,13,0,3,1,4,0,0,0,1,39,0
476,0,4,3,6,5,0,8,1,4,1,0,0,0,39,0
477,0,4,4,0,10,0,6,3,4,1,0,0,1,39,0
478,1,4,2,4,6,0,8,1,4,1,0,0,1,39,0
479,0,4,3,9,9,0,8,4,4,0,0,0,1,39,0
480,1,4,1,13,12,4,3,0,4,1,0,0,2,32,0
481,2,6,2,0,10,4,3,0,4,1,0,0,0,39,0
482,1,7,0,14,13,0,10,1,4,1,0,0,0,39,0
483,2,4,2,9,9,5,3,4,4,0,0,0,1,39,0
484,3,0,4,2,8,0,0,2,2,1,3,0,1,39,0
485,0,4,2,0,10,5,1,3,2,0,0,0,0,39,0
486,4,0,4,5,2,4,0,0,4,1,0,0,1,39,0
487,4,2,4,9,9,4,14,0,4,1,0,0,2,39,0
488,2,2,2,14,13,2,10,4,4,0,0,0,1,39,0
489,2,4,0,14,13,4,12,0,4,1,3,0,2,39,1
490,2,4,4,9,9,0,8,1,4,0,0,0,1,39,0
491,3,1,4,9,9,2,1,1,4,1,0,0,1,39,0
492,1,4,0,13,12,0,4,1,4,0,0,0,2,39,0
493,1,4,2,9,9,2,10,4,4,0,0,0,1,39,0
494,1,4,2,14,13,0,3,3,4,1,0,0,0,39,0
495,2,4,4,9,9,2,1,4,4,0,0,0,1,39,0
496,0,4,4,0,10,0,7,3,4,1,0,0,1,39,0
497,0,4,4,8,3,0,8,3,4,1,0,0,1,8,0
498,1,4,0,0,10,0,10,1,4,0,0,0,1,39,0
499,5,0,4,9,9,4,0,0,4,1,0,0,0,39,0
500,0,2,4,9,9,0,5,1,4,1,0,0,1,31,0
501,4,2,1,9,9,4,14,0,4,1,0,0,1,39,0
502,3,4,0,0,10,4,1,0,4,1,0,0,1,39,0
503,4,4,2,0,10,2,8,4,4,0,0,0,2,10,0
504,0,4,2,14,13,0,12,1,4,0,0,0,1,39,0
505,0,4,4,14,13,0,4,1,2,1,0,0,1,39,0
506,0,4,3,0,10,0,11,3,4,1,0,0,0,39,0
507,2,4,1,0,10,4,4,0,4,1,0,0,1,39,0
508,3,2,4,9,9,3,1,4,2,0,0,0,1,39,0
509,2,4,0,9,9,2,8,4,4,0,0,0,1,39,0
510,3,4,1,10,11,5,6,4,4,1,0,3,2,39,0
511,3,0,3,8,3,1,0,4,2,0,0,0,1,39,0
512,1,4,0,10,11,0,3,1,4,1,0,0,2,39,0
513,1,4,4,0,10,4,10,0,4,1,0,0,2,39,1
514,1,4,2,9,9,2,3,1,4,1,0,0,2,39,0
515,4,0,3,10,11,1,0,4,4,0,0,0,1,39,0
516,0,4,4,0,10,0,1,1,0,0,0,0,0,39,0
517,0,0,3,0,10,0,0,3,4,1,0,0,1,39,0
518,0,0,3,0,10,0,0,4,4,0,0,0,1,39,0
519,1,4,1,14,13,4,10,0,4,1,0,0,2,39,1
520,2,5,0,14,13,4,4,0,4,1,3,0,3,39,1
521,3,4,2,9,9,4,4,0,4,1,3,0,2,39,1
522,0,2,3,0,10,2,6,1,2,1,0,0,2,39,0
523,2,2,2,0,10,4,13,0,4,1,0,0,2,39,1
524,2,4,2,0,10,2,7,4,4,1,0,0,2,39,1
525,1,4,0,0,10,4,12,5,4,0,0,0,1,39,0
526,2,4,3,14,13,4,4,0,4,1,0,0,1,39,1
527,5,4,0,0,10,2,1,1,4,0,0,0,0,39,0
528,2,6,2,9,9,4,3,0,4,1,0,0,2,39,0
529,2,6,3,15,14,4,10,0,4,1,0,0,1,39,0
530,2,4,1,3,7,2,7,4,3,0,0,0,2,33,0
531,1,4,1,9,9,0,7,1,4,1,0,0,1,39,0
532,2,4,3,9,9,4,8,0,2,1,0,0,1,39,0
533,2,4,0,13,12,4,4,5,4,0,0,0,2,39,1
534,5,4,3,1,15,4,10,0,4,1,3,0,2,39,1
535,2,2,3,2,8,4,13,0,4,1,0,0,2,39,0
536,4,4,2,5,2,1,9,1,2,0,0,0,1,39,0
537,1,4,0,10,11,3,3,1,4,1,0,0,1,39,0
538,1,5,0,14,13,0,5,1,4,0,0,0,2,39,0
539,1,0,2,9,9,0,0,4,2,0,0,0,1,39,0
540,2,4,3,0,10,4,14,0,4,1,0,0,1,39,0
541,1,4,1,12,16,0,10,3,4,1,0,0,1,39,0
542,1,4,3,0,10,0,6,4,4,0,0,0,1,39,0
543,1,4,2,9,9,0,14,1,4,1,0,0,1,39,0
544,1,4,3,0,10,4,12,0,4,1,0,0,2,39,0
545,1,4,0,9,9,0,6,1,4,0,0,0,2,39,0
546,4,4,0,4,6,4,8,5,4,0,0,0,0,39,0
547,1,2,3,0,10,4,11,0,4,1,0,0,1,39,0
548,0,4,3,9,9,0,6,3,4,1,0,0,1,39,0
549,1,4,2,0,10,0,3,4,4,1,0,0,1,39,0
550,3,6,3,0,10,2,4,1,4,1,0,0,2,39,0
551,2,6,0,9,9,3,8,4,4,0,0,0,1,39,0
552,5,4,3,3,7,1,1,4,4,0,0,0,1,39,0
553,1,4,3,9,9,4,7,5,2,0,0,0,1,39,0
554,1,1,4,10,11,2,3,4,2,0,0,0,1,39,1
555,5,4,1,3,7,0,7,1,4,0,0,0,1,39,0
556,1,4,0,9,9,4,7,0,4,1,0,0,1,39,0
557,1,4,4,9,9,3,1,4,4,0,0,0,0,0,0
558,1,4,1,9,9,4,13,5,4,0,0,0,1,39,0
559,1,4,1,3,7,4,8,0,4,1,0,0,1,26,0
560,1,4,1,14,13,0,14,1,4,1,0,0,2,39,0
561,3,4,3,14,13,4,12,0,4,1,0,0,1,39,1
562,3,4,4,0,10,4,10,0,4,1,0,0,2,39,1
563,0,4,0,9,9,0,6,4,2,0,0,0,1,39,0
564,3,6,4,14,13,4,10,0,4,1,0,0,2,39,1
565,0,4,0,9,9,0,6,3,0,1,0,0,2,39,0
566,2,5,2,15,14,4,4,0,4,1,3,0,2,39,0
567,2,4,4,7,4,3,8,4,4,0,0,0,1,26,0
568,1,6,1,9,9,3,3,1,4,1,0,0,1,39,0
569,3,4,0,15,14,2,4,4,4,1,0,0,2,39,0
570,0,4,4,9,9,0,3,3,4,1,0,0,1,39,0
571,3,4,0,9,9,4,10,0,4,1,0,0,1,39,0
572,0,4,3,3,7,0,12,3,4,1,0,0,0,39,0
573,2,4,0,10,11,4,3,0,4,1,0,3,1,39,1
574,1,4,1,12,16,0,10,1,4,0,0,0,3,39,0
575,1,4,4,14,13,4,4,5,4,1,0,0,1,39,1
576,0,0,2,2,8,0,0,3,4,1,0,0,1,39,0
577,2,6,0,13,12,2,12,4,4,0,0,0,1,39,0
578,4,2,4,14,13,0,10,1,4,0,0,0,1,39,0
579,1,6,0,0,10,4,3,0,4,1,0,0,2,39,0
580,4,0,2,0,10,4,0,0,4,1,0,0,1,39,1
581,4,4,0,9,9,4,12,0,4,1,0,0,1,39,1
582,4,4,3,9,9,4,3,0,4,1,0,0,1,39,0
583,1,4,2,9,9,4,7,0,4,1,0,0,1,39,0
584,1,6,4,14,13,0,13,1,4,1,0,0,1,39,0
585,0,4,3,0,10,0,12,3,4,0,0,0,1,39,0
586,1,4,0,0,10,0,1,1,4,1,0,0,2,39,0
587,0,4,1,3,7,0,8,3,4,1,0,0,1,39,0
588,3,4,0,4,6,4,3,0,4,1,0,3,2,39,1
589,4,5,0,14,13,2,10,1,4,1,0,0,3,39,0
590,2,0,1,9,9,4,0,0,4,1,0,0,1,39,0
591,3,0,0,9,9,4,0,5,1,0,0,0,1,39,0
592,4,4,0,7,4,0,14,1,4,1,0,0,2,39,1
593,1,4,2,14,13,4,10,0,4,1,3,0,1,2,1
594,0,4,1,14,13,0,1,3,4,0,0,0,1,39,0
595,1,4,4,9,9,0,12,3,4,1,0,0,1,39,0
596,0,0,0,0,10,0,0,4,0,0,0,0,1,39,0
597,2,6,3,1,15,4,10,0,4,1,0,3,2,39,1
598,0,4,3,0,10,0,13,1,4,1,3,0,1,39,0
599,3,4,1,14,13,0,10,1,4,0,0,0,2,39,0
600,1,4,3,14,13,0,13,1,4,1,0,0,1,39,0
601,0,4,3,0,10,0,1,3,4,1,0,0,1,39,0
602,4,4,0,7,4,2,8,1,4,0,0,0,1,39,0
603,2,2,2,6,5,4,8,0,4,1,0,0,1,39,0
604,1,6,2,13,12,0,5,1,4,1,0,0,1,39,0
605,3,4,0,9,9,0,1,4,2,0,0,0,1,39,0
606,3,4,4,15,14,4,3,0,4,1,0,0,1,39,1
607,1,4,2,9,9,0,3,1,0,1,0,0,1,39,0
608,2,2,4,9,9,3,4,1,2,1,0,0,1,39,0
609,0,4,2,4,6,0,8,3,4,0,0,0,1,39,0
610,3,4,3,15,14,2,10,1,4,0,3,0,2,39,0
611,0,4,3,9,9,0,3,1,4,1,0,0,1,39,0
612,0,4,3,9,9,4,6,0,4,1,0,0,2,39,0
613,1,2,3,14,13,0,10,3,4,1,3,0,1,39,0
614,1,4,1,14,13,0,8,3,4,0,0,0,0,39,0
615,2,4,3,9,9,0,6,3,4,1,0,0,2,39,0
616,1,4,4,9,9,4,14,0,2,1,0,0,2,39,0
617,3,6,1,9,9,4,4,0,4,1,0,0,1,39,0
618,3,5,0,14,13,4,12,0,4,1,0,0,2,39,0
619,3,4,0,1,15,4,10,0,4,1,3,0,2,39,1
620,0,4,2,14,13,0,12,3,4,0,0,0,0,39,0
621,2,4,4,3,7,1,8,1,2,0,0,0,0,39,0
622,4,4,1,6,5,1,9,4,2,0,0,0,1,39,0
623,1,4,0,10,11,4,14,0,4,1,0,0,2,39,0
624,3,4,3,6,5,5,6,4,4,1,0,0,1,8,0
625,1,4,1,9,9,0,5,3,2,1,0,0,2,39,0
626,1,4,1,9,9,4,12,0,4,1,0,0,2,39,1
627,2,6,4,9,9,4,12,0,4,1,0,0,3,39,0
628,1,4,3,0,10,4,4,0,4,1,0,0,1,39,1
629,3,4,4,14,13,4,12,0,4,1,0,0,1,39,1
630,3,6,2,0,10,0,8,4,2,0,0,0,1,39,0
631,3,2,1,4,6,3,8,4,2,0,0,0,1,39,0
632,2,4,1,0,10,4,3,0,4,1,3,0,2,39,1
633,1,4,0,14,13,4,1,5,2,0,0,0,1,39,1
634,4,6,0,9,9,4,3,0,4,1,0,0,2,39,0
635,0,4,4,9,9,0,8,3,4,0,0,0,0,39,0
636,0,4,3,14,13,0,6,1,4,1,0,0,1,39,0
637,1,4,2,14,13,4,4,0,4,1,3,0,2,39,1
638,3,5,3,8,3,4,14,0,4,1,0,0,2,5,0
639,3,6,4,12,16,4,10,0,4,1,0,0,2,39,1
640,1,4,0,9,9,2,3,1,4,1,0,0,2,39,0
641,4,4,3,9,9,4,3,0,4,1,0,0,1,39,0
642,0,4,2,0,10,0,6,3,4,1,0,0,1,39,0
643,2,4,2,0,10,4,12,0,4,1,3,0,2,39,1
644,1,4,0,0,10,4,3,0,4,1,0,0,2,39,0
645,3,5,2,12,16,3,10,1,4,1,0,0,1,39,1
646,1,2,4,9,9,2,1,4,4,0,0,0,1,39,0
647,5,4,0,9,9,4,3,0,4,1,0,0,0,39,0
648,4,0,1,9,9,4,0,0,4,1,0,0,2,39,0
649,1,7,2,14,13,4,13,0,4,1,0,0,1,39,1
650,0,4,1,0,10,0,8,3,4,1,0,0,0,39,0
651,0,4,4,9,9,0,4,2,4,1,3,0,2,39,0
652,1,4,4,12,16,4,10,0,1,1,0,0,1,36,1
653,2,7,1,0,10,3,4,1,4,0,0,0,2,39,0
654,1,4,4,9,9,0,7,3,4,0,0,0,1,39,0
655,1,7,0,0,10,0,1,4,1,0,0,0,1,30,0
656,5,0,2,6,5,1,0,4,4,0,3,0,0,39,0
657,1,4,1,9,9,4,3,0,4,1,0,0,2,39,0
658,2,4,3,7,4,4,3,0,4,1,0,0,1,39,0
659,2,4,2,9,9,4,7,0,4,1,0,0,1,39,1
660,2,6,4,2,8,4,6,0,2,1,0,0,1,39,1
661,1,4,4,15,14,0,12,1,4,1,0,0,2,39,0
662,1,4,1,0,10,0,10,1,4,1,0,0,1,39,0
663,2,2,2,15,14,0,10,1,4,1,0,0,1,39,0
664,0,4,0,0,10,0,12,1,4,0,0,0,1,39,0
665,2,4,4,13,12,2,10,4,4,0,3,0,1,39,1
666,1,7,3,0,10,4,14,0,4,1,3,0,1,39,0
667,2,4,3,9,9,4,3,0,2,1,0,0,1,39,1
668,0,0,1,3,7,5,0,3,1,0,0,3,1,35,0
669,0,4,2,6,5,0,7,1,4,1,0,3,1,39,0
670,3,1,1,0,10,2,4,1,4,1,0,0,1,39,0
671,0,0,0,3,7,0,0,3,4,0,0,0,0,39,0
672,0,6,4,3,7,0,5,3,4,1,0,0,0,39,0
673,1,4,2,14,13,4,4,0,4,1,0,0,1,39,1
674,3,5,3,9,9,4,12,0,4,1,0,0,2,39,1
675,0,4,3,9,9,0,12,3,4,0,3,0,1,39,0
676,0,4,0,2,8,0,8,3,4,1,0,0,0,39,0
677,1,4,3,0,10,4,1,0,4,1,0,0,1,26,0
678,1,4,1,9,9,0,3,1,4,1,0,0,2,39,0
679,4,6,3,9,9,1,4,1,4,1,0,0,2,39,0
680,1,2,0,9,9,0,11,3,4,1,0,0,2,39,0
681,2,4,2,10,11,4,3,0,4,1,0,0,1,32,1
682,1,6,2,9,9,4,3,0,4,1,0,0,1,39,1
683,0,2,4,0,10,3,4,4,2,1,0,0,1,39,0
684,0,7,0,3,7,0,1,3,4,0,0,0,0,39,0
685,1,4,1,9,9,2,4,1,4,0,0,0,1,39,0
686,5,0,1,7,4,0,0,1,4,1,0,0,0,39,0
687,2,2,0,14,13,4,10,5,4,0,0,0,2,39,0
688,2,4,2,15,14,0,4,1,4,1,0,0,1,6,0
689,1,4,2,9,9,0,8,2,4,1,0,0,1,39,0
690,3,2,1,0,10,4,5,0,4,1,0,0,1,39,0
691,0,4,1,0,10,0,7,3,2,0,0,0,2,39,0
692,2,4,4,0,10,4,10,0,4,1,0,0,2,39,0
693,0,4,4,0,10,0,10,3,4,1,0,0,0,39,0
694,0,7,4,14,13,0,13,1,4,0,0,0,0,39,0
695,0,0,3,13,12,0,0,2,4,1,0,0,2,39,0
696,1,4,3,15,14,0,10,1,4,1,0,0,2,39,1
697,1,4,1,15,14,4,13,0,4,1,0,3,1,39,1
698,1,4,2,14,13,0,10,3,4,0,0,0,1,31,0
699,0,4,4,9,9,0,12,3,4,0,0,0,0,39,0
700,2,2,1,14,13,0,10,1,4,1,0,0,2,39,0
701,1,4,3,14,13,1,12,4,4,0,0,3,1,5,0
702,0,4,2,0,10,0,6,3,4,1,0,0,1,39,0
703,1,6,0,0,10,4,3,0,4,1,0,0,1,39,0
704,3,4,4,12,16,2,10,4,4,0,3,0,3,39,1
705,2,4,0,14,13,2,4,3,4,0,0,0,2,39,1
706,2,4,3,2,8,4,8,0,2,1,0,0,1,23,0
707,2,4,3,0,10,0,12,1,2,1,0,0,1,39,0
708,4,4,2,9,9,4,3,0,4,1,0,0,1,39,0
709,0,4,3,3,7,0,8,2,4,1,0,0,1,39,0
710,1,4,4,14,13,4,10,0,4,1,0,0,1,39,0
711,2,4,0,0,10,2,1,4,2,0,0,0,1,39,0
712,2,4,4,14,13,3,10,1,4,1,0,0,1,0,0
713,2,4,1,10,11,4,13,0,4,1,3,0,1,39,0
714,2,2,4,14,13,2,1,4,4,0,0,0,1,16,0
715,1,4,4,9,9,3,8,4,2,0,0,0,1,39,0
716,1,4,2,9,9,4,7,0,4,1,0,0,1,39,0
717,0,7,4,9,9,0,13,3,4,0,0,0,1,39,0
718,0,4,3,0,10,0,12,3,4,0,0,0,0,39,0
719,1,4,3,14,13,4,4,0,4,1,0,0,2,39,1
720,1,4,2,9,9,0,8,1,4,1,0,0,1,39,0
721,2,4,1,9,9,4,3,0,4,1,0,3,2,39,0
722,1,4,4,14,13,0,10,1,4,1,3,0,1,39,0
723,3,2,0,9,9,4,4,0,4,1,0,0,2,39,1
724,2,4,2,14,13,4,4,0,4,1,3,0,2,39,1
725,2,4,2,14,13,0,10,1,4,1,0,0,1,0,1
726,2,4,1,9,9,4,12,5,4,0,0,0,1,39,0
727,0,4,4,0,10,0,8,1,4,0,0,0,0,39,0
728,1,4,3,9,9,4,8,0,4,1,0,0,1,26,0
729,4,6,1,3,7,4,4,0,4,1,3,0,2,0,1
730,0,4,4,0,10,0,8,1,4,0,0,0,1,39,0
731,3,4,2,0,10,2,1,1,1,0,0,0,1,39,0
732,1,4,2,10,11,4,1,0,4,1,0,3,2,39,0
733,0,4,4,10,11,0,8,3,4,0,0,0,0,39,0
734,2,0,0,0,10,4,0,5,2,0,0,0,1,39,0
735,1,4,3,0,10,4,3,0,4,1,3,0,1,39,0
736,2,4,1,0,10,0,12,1,2,0,0,0,1,39,0
737,2,7,4,14,13,4,10,0,4,1,0,0,2,39,0
738,4,4,1,9,9,1,8,4,2,0,3,0,0,39,0
739,2,4,4,14,13,4,13,0,4,1,0,0,1,39,1
740,0,4,2,0,10,0,8,2,4,0,0,0,1,39,0
741,3,6,3,9,9,4,14,0,4,1,0,0,3,39,0
742,2,4,1,15,14,0,4,1,4,0,3,0,2,39,1
743,1,4,1,10,11,0,13,3,4,1,0,0,1,39,0
744,0,4,4,2,8,0,6,3,4,1,0,0,0,39,0
745,2,2,1,14,13,4,10,5,4,0,0,0,1,39,1
746,3,4,3,9,9,4,14,0,4,1,3,0,1,39,1
747,1,4,4,0,10,0,1,3,2,0,0,0,1,39,0
748,1,4,4,3,7,0,3,3,2,1,0,0,1,14,0
749,3,7,2,14,13,4,10,0,4,1,0,0,1,39,0
750,1,7,4,14,13,4,4,0,4,1,3,0,1,39,1
751,0,4,3,14,13,0,10,4,4,1,0,0,0,39,0
752,4,6,0,4,6,4,3,0,4,1,0,0,1,39,0
753,0,4,1,9,9,0,14,4,4,1,0,0,2,39,0
754,2,4,0,9,9,0,6,1,4,1,0,0,1,39,0
755,1,4,0,10,11,0,3,3,4,1,0,0,1,39,0
756,3,4,4,9,9,4,14,0,4,1,0,0,1,39,1
757,1,2,1,14,13,0,10,1,4,0,0,0,2,39,0
758,3,1,2,9,9,4,1,5,4,0,0,0,1,39,1
759,2,4,0,9,9,0,5,1,2,1,0,0,1,39,0
760,2,4,0,9,9,0,8,1,4,0,0,0,0,39,0
761,4,2,4,9,9,4,1,5,4,0,0,0,1,39,1
762,1,2,1,9,9,2,11,4,4,1,0,0,1,32,0
763,3,5,1,12,16,4,4,0,4,1,0,0,3,39,1
764,3,4,4,14,13,0,12,1,4,1,0,0,2,39,1
765,1,4,4,4,6,3,8,4,4,0,0,0,2,39,0
766,1,7,4,0,10,5,8,2,4,1,0,0,1,39,0
767,0,4,1,0,10,4,12,5,4,0,0,0,1,11,0
768,3,6,0,14,13,2,12,1,4,0,0,0,2,39,0
769,1,4,2,9,9,0,7,1,4,1,0,0,1,39,0
770,1,4,2,0,10,0,5,1,4,0,0,0,1,39,0
771,2,4,4,8,3,3,5,1,4,1,0,0,1,13,0
772,1,4,3,9,9,2,3,4,4,1,0,0,2,39,0
773,2,4,4,10,11,4,13,5,4,0,0,0,1,39,1
774,3,4,1,9,9,0,12,1,4,1,0,0,1,39,0
775,0,2,4,10,11,2,13,1,4,1,0,0,2,39,0
776,2,4,0,0,10,2,1,4,4,0,0,0,1,39,0
777,1,4,0,15,14,4,10,0,4,1,0,0,1,0,0
778,2,4,3,14,13,4,12,0,4,1,0,0,2,39,1
779,3,4,4,0,10,0,13,1,4,1,0,0,1,39,0
780,2,7,1,0,10,4,3,0,4,1,0,0,1,0,0
781,1,4,3,10,11,0,7,1,4,0,0,3,2,39,0
782,2,4,1,10,11,4,4,0,4,1,0,0,2,39,1
783,2,6,0,0,10,4,4,0,4,1,0,0,2,39,0
784,2,4,3,14,13,0,12,1,3,0,0,0,2,39,1
785,2,4,2,0,10,2,1,1,2,0,0,0,1,39,0
786,4,6,0,9,9,4,5,0,4,1,0,3,2,39,0
787,0,4,3,2,8,0,7,3,4,1,0,0,1,39,0
788,4,0,2,9,9,4,0,0,4,1,0,0,0,39,0
789,0,0,1,9,9,0,0,1,4,0,3,0,1,39,0
790,3,4,0,10,11,4,13,0,4,1,0,0,2,39,1
791,2,5,0,14,13,4,13,0,4,1,0,0,1,39,0
792,0,0,2,0,10,0,0,3,4,1,0,0,1,39,0
793,0,4,3,9,9,0,12,1,4,0,3,0,1,39,0
794,4,4,0,9,9,4,14,0,4,1,0,0,2,39,1
795,0,4,2,0,10,0,8,2,2,1,0,0,0,39,0
796,4,4,1,9,9,4,7,0,4,1,0,0,1,39,0
797,0,4,4,9,9,0,7,1,2,1,0,0,1,39,0
798,3,4,0,15,14,0,13,1,4,1,0,0,1,39,1
799,2,4,4,14,13,4,4,0,4,1,0,3,1,9,1
800,2,4,1,13,12,2,3,1,4,1,0,0,1,39,0
801,0,4,0,9,9,0,8,3,2,1,0,3,1,39,0
802,5,6,4,3,7,0,5,4,4,1,0,0,0,39,0
803,1,4,0,9,9,2,1,4,4,0,0,0,1,39,0
804,0,4,2,3,7,0,12,3,4,0,0,0,0,39,0
805,1,4,3,9,9,4,3,0,4,1,3,0,2,39,1
806,3,0,0,15,14,5,0,2,4,1,0,0,1,39,0
807,1,4,2,14,13,4,10,0,4,1,3,0,2,39,1
808,4,4,4,14,13,4,10,0,4,1,0,0,1,39,1
809,0,4,1,9,9,0,14,3,4,1,0,0,1,39,0
810,1,4,2,9,9,3,8,3,4,0,0,0,1,39,0
811,0,0,3,0,10,0,0,3,2,1,0,0,1,39,0
812,2,4,0,0,10,2,4,1,4,1,0,0,2,39,0
813,0,4,1,0,10,0,1,3,4,1,0,0,1,39,0
814,0,4,0,4,6,0,5,3,4,1,0,0,0,39,0
815,3,6,0,9,9,4,8,5,4,0,0,0,3,22,0
816,2,4,3,10,11,0,10,1,4,0,0,0,2,39,0
817,4,4,2,0,10,4,3,0,4,1,0,0,2,39,1
818,4,4,2,9,9,4,14,0,4,1,0,0,2,39,0
819,3,4,2,9,9,4,14,0,4,1,0,0,2,39,1
820,3,4,2,10,11,0,1,4,4,1,0,0,1,39,0
821,1,4,2,15,14,0,10,1,4,0,0,0,2,39,0
822,1,4,1,10,11,0,13,3,4,1,0,0,1,39,0
823,1,4,1,9,9,1,1,1,4,0,0,0,1,39,0
824,1,4,1,9,9,4,4,0,4,1,0,3,2,39,0
825,4,4,0,9,9,1,14,4,4,1,0,3,2,39,1
826,4,4,2,9,9,1,8,1,4,0,0,0,1,39,0
827,2,4,4,9,9,3,7,4,4,0,0,0,1,39,0
828,2,4,3,0,10,0,1,1,4,1,0,0,1,39,0
829,0,5,2,14,13,0,12,3,4,1,0,0,1,39,0
830,2,0,3,3,7,4,0,0,4,1,0,0,0,39,0
831,3,4,2,0,10,4,1,5,4,0,3,0,1,39,1
832,1,4,4,0,10,0,6,3,4,1,0,0,1,39,0
833,5,6,2,9,9,4,4,0,4,1,0,0,1,39,0
834,5,0,0,3,7,1,0,1,4,0,0,0,1,39,0
835,3,4,0,9,9,4,7,0,4,1,0,0,1,39,0
836,0,4,4,9,9,2,1,1,4,1,0,0,1,39,0
837,2,4,2,14,13,2,10,1,4,0,0,0,2,39,1
838,0,4,4,14,13,0,4,1,4,1,0,0,2,39,0
839,4,4,0,9,9,1,5,1,4,1,0,0,0,39,0
840,0,4,3,3,7,0,12,3,4,1,0,0,0,39,0
841,1,4,1,0,10,4,3,0,4,1,0,0,2,39,0
842,3,4,1,0,10,4,10,0,4,1,0,0,1,39,1
843,4,2,4,14,13,1,10,1,4,0,0,0,2,39,0
844,3,4,4,9,9,4,3,0,4,1,3,0,1,39,1
845,2,4,0,0,10,2,10,1,4,1,0,0,1,39,0
846,2,2,0,9,9,2,8,1,4,0,0,0,2,39,0
847,2,4,0,14,13,4,4,0,4,1,0,0,2,39,1
848,2,4,1,14,13,4,3,0,4,1,0,0,1,39,0
849,1,4,1,9,9,0,3,3,4,1,0,0,0,39,0
850,4,4,0,15,14,1,10,1,4,0,0,0,1,39,1
851,1,4,0,10,11,2,1,1,4,0,0,0,2,39,0
852,3,6,2,9,9,4,12,0,4,1,0,0,2,39,0
853,1,4,0,14,13,0,10,1,4,0,0,0,1,39,0
854,3,7,4,12,16,2,10,3,4,1,0,0,2,39,1
855,1,4,1,9,9,0,14,3,4,1,0,0,1,39,0
856,1,2,2,9,9,0,1,3,4,0,0,0,1,39,0
857,4,4,1,9,9,4,8,0,4,1,0,0,1,39,1
858,1,4,2,14,13,0,10,3,4,0,0,0,1,39,0
859,3,4,0,14,13,0,4,1,4,0,0,0,2,39,1
860,0,4,3,3,7,0,1,3,4,0,0,0,0,39,0
861,2,4,2,9,9,4,5,0,4,1,0,0,1,26,0
862,3,4,4,3,7,4,4,0,4,1,0,0,2,39,0
863,1,5,1,0,10,4,4,0,4,1,0,0,3,39,0
864,1,4,0,9,9,4,7,0,4,1,0,0,1,39,0
865,0,4,4,0,10,0,12,1,4,0,0,0,0,39,0
866,0,4,0,4,6,0,6,1,4,1,0,0,1,39,0
867,0,4,4,3,7,0,12,3,4,1,0,0,1,39,0
